qid,quality_f1,retrieval_recall_k,retrieval_precision_k,retrieval_ms,latency_ms,cost_usd,generation_enabled,generation_f1,generation_em,generation_faithfulness,generation_latency_ms,generation_cost_usd,retrieval_type,top_k,chunk_mode,chunk_size,overlap,rerank_enabled,retrieval_cache_hit_rate
5a76e88555429972597f13f4,0.1,1.0,0.25,7.547374989371747,7.586457999423146,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac3ae475542995ef918c1e5,0.0,1.0,0.25,5.91808301396668,5.953958025202155,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abffc41554299012d1db551,0.0,0.5,0.125,7.605499995406717,7.667208032216877,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae4c39f5542995dadf243fb,0.0,0.5,0.125,5.685125011950731,5.7352500152774155,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a79c6a55542994bb9457091,0.0,1.0,0.25,13.048041029833257,13.093082990963012,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7be5bd5542997c3ec972ba,0.3111111111111111,1.0,0.25,7.535082986578345,7.582291960716248,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7ec61a55429934daa2fc5f,0.0,1.0,0.25,5.974999978207052,6.015332997776568,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7cb9b95542990527d55515,0.0,0.5,0.125,10.711750015616417,10.756000003311783,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a867089554299211dda2b30,0.0,1.0,0.25,6.383999949321151,6.4268329879269,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae1801955429901ffe4aec4,0.0,0.5,0.125,6.548708013724536,6.59379200078547,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a76387d554299109176e6ba,0.0,1.0,0.25,6.775666959583759,6.818833004217595,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abd0d635542992ac4f381b8,0.0,0.5,0.125,16.053541970904917,16.104666981846094,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae68fcb5542992ae0d1635b,0.0,0.5,0.125,6.201124982908368,6.24291697749868,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab28b12554299449642c8ee,0.0,1.0,0.25,8.477790979668498,8.521375013515353,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7133565542994082a3e65c,0.1142857142857143,1.0,0.25,8.180125034414232,8.22245900053531,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abbd3ac55429931dba1458b,0.0,1.0,0.25,6.653500022366643,6.6892909817397594,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a85ab905542994c784ddb35,0.058823529411764705,1.0,0.25,9.844332991633564,9.885374980513006,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8d93ad554299653c1aa13d,0.0,0.0,0.0,10.373625031206757,10.426166991237551,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a886886554299206df2b258,0.0,1.0,0.2857142857142857,11.407041980419308,11.456791020464152,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7c6bcc55429935c91b519c,0.0,0.5,0.125,36.16945800604299,36.22312500374392,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a825bb455429940e5e1a874,0.0,0.5,0.125,10.80341695342213,10.870292026083916,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a72a0be5542992359bc3143,0.0,1.0,0.25,17.19704200513661,17.23929203581065,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ade15f35542997545bbbe47,0.0,1.0,0.2857142857142857,5.744249967392534,5.781707994174212,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a77cb5e55429967ab1052a7,0.0,0.5,0.125,8.61379102570936,8.651332987938076,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a83aaeb5542996488c2e483,0.0,1.0,0.25,7.770958007313311,7.814416021574289,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac4392e5542997ea680ca32,0.0,1.0,0.25,6.6574999946169555,6.695958960335702,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7f5c9f55429969796c1a0f,0.05555555555555555,1.0,0.25,7.738583022728562,7.77904101414606,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8b770f5542995d1e6f13a7,0.0,0.5,0.125,4.9219580250792205,4.965041996911168,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae3dc205542992f92d823a1,0.046511627906976744,0.5,0.125,10.661957960110158,10.706082975957543,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7cf29255429909bec768b8,0.0,0.5,0.125,8.28204199206084,8.318917010910809,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a79f6ca554299029c4b5f90,0.047619047619047616,0.5,0.125,8.704792009666562,8.747167012188584,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8e3dc05542995085b37401,0.0,0.5,0.125,6.671042006928474,6.714208982884884,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ade24e35542992fa25da6e6,0.0,0.5,0.125,8.594249957241118,8.638750005047768,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab5f854554299637185c64e,0.05,1.0,0.25,7.136875006835908,7.2112909983843565,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab5b6c1554299637185c5e5,0.13043478260869565,1.0,0.25,6.933624972589314,6.978790974244475,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae25ed15542992decbdccd2,0.0,1.0,0.25,8.649832976516336,8.68804199853912,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab808ea5542991d3222380e,0.0,1.0,0.2857142857142857,10.062583023682237,10.110292001627386,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae5072e55429960a22e0246,0.0,0.5,0.125,8.37162503739819,8.415208023507148,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac01bca5542992a796dec8d,0.15,1.0,0.25,8.231249987147748,8.278458029963076,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adf34d35542993a75d26425,0.13636363636363635,0.5,0.125,7.8595830127596855,7.912166998721659,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5add67555542992ae4cec54e,0.21739130434782605,1.0,0.25,8.430583984591067,8.480707998387516,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8085705542992bc0c4a74b,0.05,1.0,0.25,9.096542024053633,9.139792004134506,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a756fa15542996c70cfaefb,0.0,0.5,0.125,7.6764580444432795,7.719415996689349,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7f6eab5542992097ad2f66,0.044444444444444446,0.5,0.14285714285714285,13.423500000499189,13.4694580337964,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae5e1345542996de7b71a50,0.1142857142857143,1.0,0.25,7.771542004775256,7.817665988113731,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a72c6f65542994cef4bc402,0.0,0.5,0.125,5.324582976754755,5.360124981962144,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a80ad7c5542992097ad3018,0.0,0.5,0.14285714285714285,9.228124981746078,9.2661670059897,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a77a65b5542992a6e59df57,0.0,1.0,0.25,10.213709028903395,10.259540984407067,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a78b209554299148911f93e,0.1111111111111111,0.5,0.125,6.6611249931156635,6.701083038933575,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab85a1155429934fafe6d7c,0.0,0.5,0.125,6.358792015817016,6.3982909778133035,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8da81e554299068b959d7e,0.05405405405405406,1.0,0.25,8.824541000649333,8.86166701093316,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab8f57b5542991b5579f097,0.0,1.0,0.25,6.296625011600554,6.339583022054285,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab6bf6d55429953192ad372,0.0,1.0,0.25,4.938041034620255,4.973999981302768,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae7385d5542992ae0d163da,0.0,0.5,0.14285714285714285,9.591500042006373,9.636208997108042,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7dd9445542997cc2c474ac,0.05128205128205127,0.5,0.14285714285714285,10.403707972727716,10.447542008478194,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab446d455429942dd415f07,0.0,1.0,0.25,12.877041008323431,12.921083020046353,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac497025542997ea680ca8d,0.04545454545454545,0.5,0.125,9.180292021483183,9.224999987054616,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7b7bed5542997c3ec971bc,0.08695652173913045,1.0,0.25,8.861000009346753,8.9007499627769,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a89706055429951533612f9,0.0,0.5,0.125,6.053291959688067,6.095958990044892,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac02edb554299294b218f41,0.09302325581395349,1.0,0.3333333333333333,8.488750027026981,8.532958046998829,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab67772554299110f219a12,0.09523809523809523,0.5,0.125,7.263500010594726,7.303334015887231,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7b65ab5542997c3ec97144,0.0,0.5,0.125,7.624791003763676,7.666457968298346,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a760faa5542994ccc9186a8,0.0,0.5,0.125,7.239292026497424,7.278500008396804,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adbe1a7554299438c868cc3,0.1,0.5,0.125,11.607540945988148,11.649499996565282,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a80aeff5542996402f6a5eb,0.04545454545454545,0.5,0.125,7.96108297072351,8.000625006388873,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae74890554299572ea547af,0.0,0.5,0.125,13.890375033952296,13.938000018242747,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac3d9c9554299204fd21ea3,0.12121212121212122,1.0,0.25,5.9393750270828605,5.97508397186175,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abc8620554299700f9d78e2,0.05555555555555556,1.0,0.25,6.67062500724569,6.712000002153218,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7b4bc35542992d025e67e0,0.05128205128205127,1.0,0.25,6.989957997575402,7.034084002953023,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a85dfcc5542994775f60673,0.0,1.0,0.25,12.010333011858165,12.051250028889626,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7b76735542997c3ec9719f,0.09302325581395349,0.5,0.125,6.792499974835664,6.831458013039082,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8c66db554299585d9e3683,0.0,0.5,0.125,7.086374971549958,7.126417011022568,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7e05ba5542995f4f402392,0.09302325581395347,0.5,0.125,10.456209012772888,10.503374971449375,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a88a4245542997e5c09a668,0.058823529411764705,1.0,0.25,8.213499968405813,8.254666987340897,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8799c55542996e4f308877,0.10256410256410257,1.0,0.25,6.669582973700017,6.70983298914507,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac038db554299294b218f57,0.0,0.5,0.14285714285714285,8.172708039637655,8.229582977946848,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a764c0b55429976ec32bd89,0.13636363636363638,1.0,0.25,8.504375000484288,8.546958037186414,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a77309d55429972597f1487,0.20512820512820512,1.0,0.25,6.905000016558915,6.950165960006416,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab7bae95542993667793ff4,0.044444444444444446,0.5,0.125,9.084791992790997,9.128500008955598,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7c9f325542990527d554e6,0.046511627906976744,0.0,0.0,10.826124984305352,10.864374984521419,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8f69b55542997ba9cb324f,0.11764705882352941,0.5,0.14285714285714285,8.429542009253055,8.469834050629288,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adbda2755429944faac2385,0.14285714285714288,1.0,0.25,8.896290964912623,8.940041996538639,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab67bd355429954757d32f2,0.0,1.0,0.2857142857142857,12.403625005390495,12.445791973732412,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a90843c5542995651fb517e,0.0,0.5,0.125,8.366583031602204,8.407333982177079,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8324815542990548d0b184,0.0,0.5,0.125,8.434999966993928,8.473791996948421,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adf4a275542993a75d26498,0.0,0.5,0.125,10.16325003001839,10.201958008110523,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae4c5595542990ba0bbb123,0.0,1.0,0.25,8.786207996308804,8.82541702594608,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab5057b5542991779162d56,0.19999999999999998,0.5,0.125,5.419249995611608,5.457332998048514,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a837d9a554299123d8c213e,0.0,1.0,0.25,9.085750032681972,9.127874975092709,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a81ebee554299676cceb16d,0.25,0.5,0.125,8.905082999262959,8.947166963480413,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab48c325542996a3a969f93,0.0,0.5,0.125,5.834999959915876,5.872957990504801,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8488f45542992a431d1a47,0.05555555555555555,0.5,0.14285714285714285,7.782750006299466,7.822916959412396,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abe689a55429976d4830b16,0.1081081081081081,1.0,0.25,8.195040980353951,8.238667040131986,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7a014a5542996c55b2dccf,0.0,1.0,0.25,10.032374993897974,10.072458011563867,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a895d305542993b751ca931,0.03921568627450981,0.5,0.125,6.141583027783781,6.183709017932415,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a85c3a15542992a431d1b97,0.0,1.0,0.25,9.581791004166007,9.625457983929664,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae32b6755429928c4239644,0.05128205128205128,1.0,0.25,9.378375019878149,9.421416965778917,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8d02cc554299441c6b9fb6,0.0,0.5,0.125,11.221124965231866,11.261999956332147,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a78daf855429970f5fffdae,0.11764705882352941,1.0,0.25,6.284874980337918,6.323042034637183,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adc094a55429947ff1738c0,0.0,0.5,0.125,6.107124965637922,6.148958986159414,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae77c245542997b22f6a795,0.0,0.0,0.0,9.027583000715822,9.066291968338192,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a88f9555542995153361214,0.04545454545454545,0.5,0.125,8.913416997529566,8.954040997195989,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a874ce15542996432c57256,0.0,0.0,0.0,8.332041965331882,8.374291006475687,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7e7ed05542991319bc94c2,0.43902439024390244,1.0,0.25,5.034958012402058,5.073833977803588,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abf44025542993fe9a41def,0.11764705882352941,1.0,0.25,7.2558330139145255,7.297582982573658,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab531cc5542990594ba9d23,0.0,0.5,0.125,7.798040984198451,7.835583004634827,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a90605d5542995651fb514d,0.04166666666666667,0.5,0.125,10.189499997068197,10.236874979455024,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac45b58554299076e296dad,0.0,0.5,0.125,6.77266699494794,6.817332992795855,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8eb4d65542990e94052b82,0.0,0.5,0.125,10.548042017035186,10.581915965303779,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8038b55542996402f6a485,0.0,1.0,0.25,7.0444589946419,7.0875000092200935,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab83d595542990e739ec886,0.14285714285714288,1.0,0.25,9.131500031799078,9.179916989523917,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae0d52e554299603e418469,0.0,1.0,0.25,15.291707997675985,15.351541980635375,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8f9b8c5542997ba9cb32e6,0.1621621621621622,0.5,0.125,7.777124992571771,7.828083005733788,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae75a4c5542997b22f6a6f1,0.04761904761904762,1.0,0.25,12.988583010155708,13.03562498651445,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab45a0b5542991779162c7e,0.1142857142857143,1.0,0.25,11.82433299254626,11.874583957251161,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8b452655429971feec468e,0.0,0.0,0.0,12.358375010080636,12.404875014908612,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8d7b1755429941ae14dfc6,0.0,0.5,0.125,36.929333000443876,36.99175000656396,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab6f0c25542995eadef00ea,0.0,0.5,0.125,10.200290998909622,10.246833029668778,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab72a025542992aa3b8c7b8,0.052631578947368425,0.0,0.0,8.236999972723424,8.2787080318667,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ade42b55542992fa25da717,0.0,0.5,0.125,10.649209027178586,10.695207980461419,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae4c2b95542995dadf243ef,0.0,0.5,0.125,9.600082994438708,9.643458004575223,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abf10b75542997719eab659,0.0,0.5,0.125,7.889790984336287,7.931708008982241,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5add564a5542990dbb2f7e38,0.09756097560975609,0.5,0.125,8.197333023417741,8.24429199565202,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a738225554299623ed4abc3,0.16666666666666669,1.0,0.2857142857142857,7.692083017900586,7.731124991551042,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a729e7b5542992359bc313d,0.05,0.5,0.125,7.3854170041158795,7.424750016070902,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a811152554299260e20a22e,0.125,0.5,0.125,6.7205000086687505,6.761208001989871,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adddd075542992200553b71,0.0,1.0,0.25,7.501791988033801,7.5442499946802855,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ade9545554299728e26c740,0.048780487804878044,0.5,0.125,6.406624976079911,6.442957965191454,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab25004554299722f9b4cd7,0.0,1.0,0.25,9.475291997659951,9.515500045381486,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac1f4495542991316484bd2,0.0,1.0,0.25,6.373665994033217,6.413458031602204,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac0cf0f554299294b219018,0.0,1.0,0.25,5.770499992650002,5.810083006508648,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab3306a55429969a97a80fd,0.0,1.0,0.25,8.668958966154605,8.708707988262177,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ade0fb95542997545bbbe39,0.04545454545454545,0.5,0.125,6.719874974805862,6.760833028238267,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab78edc5542995dae37e95c,0.0975609756097561,0.5,0.125,5.941833020187914,5.98312501097098,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac056385542997d64295a08,0.0,1.0,0.25,12.771749985404313,12.811249995138496,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5aba9e2455429939ce03dd3a,0.0,1.0,0.2857142857142857,9.929499996360391,9.955084009561688,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a90b43455429916514e7523,0.0,1.0,0.25,8.519083028659225,8.56033299351111,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abb30755542996cc5e49fd8,0.2105263157894737,0.5,0.125,7.060916977934539,7.101791037712246,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae4ec1e5542990ba0bbb19b,0.18181818181818182,0.5,0.125,10.328250005841255,10.372709017246962,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5add405f5542992c1e3a2581,0.19999999999999998,1.0,0.25,6.272458005696535,6.312083976808935,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a71717d5542994082a3e834,0.1,0.5,0.125,8.002708025742322,8.04295897250995,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adf8fe55542993344016d0f,0.14634146341463414,1.0,0.2857142857142857,7.296458992641419,7.338958035688847,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a78f59755429970f5fffdf7,0.0,0.5,0.125,7.236459001433104,7.276875025127083,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8099935542996402f6a58b,0.0,0.5,0.125,10.571332997642457,10.609499993734062,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ab6aaff55429953192ad35b,0.125,1.0,0.25,9.234457975253463,9.27716598380357,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abcc96c5542996583600492,0.0,0.0,0.0,8.842665993142873,8.896457962691784,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a8b78775542997f31a41d3d,0.13953488372093023,1.0,0.25,14.591832994483411,14.645541028585285,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7252db5542990c210a4104,0.14634146341463414,0.5,0.125,7.520000042859465,7.568457978777587,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ae2ee5e5542991a06ce990a,0.0,1.0,0.25,9.307250031270087,9.351500018965453,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5abc5951554299114383a116,0.05405405405405406,1.0,0.25,10.378166974987835,10.421416023746133,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5ac1a3665542994ab5c67daf,0.0,0.0,0.0,6.984499981626868,7.027166953776032,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5adc0c2b55429947ff1738db,0.0,1.0,0.25,6.440624943934381,6.474874971900135,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7634f155429976ec32bd6b,0.10256410256410257,1.0,0.25,8.055999991483986,8.095166995190084,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
5a7574e25542996c70cfaf01,0.0,0.5,0.125,5.933874985203147,5.976125015877187,0.0,False,0.0,0.0,0.0,0.0,0.0,bm25,8,words,200,40,False,0.0
